"","Offense","Description","Neighborhood","Precinct","UCRCode","Time","Month","Year","Date","Longitude","Latitude"
"8071","THEFT","Other Theft","STEVENS SQUARE - LORING HEIGHTS",5,7,"20:21:00","Mar","2015","2015-03-30",-93.287682,44.962959
"8072","CSCR","Crim Sex Cond-rape","CENTRAL",3,3,"20:00:00","Mar","2015","2015-03-30",-93.270203,44.939571
"8073","THEFT","Other Theft","DOWNTOWN WEST",1,7,"00:00:00","Mar","2015","2015-03-30",-93.271751,44.979408
"8074","THEFT","Other Theft","LIND - BOHANON",4,7,"22:00:00","Mar","2015","2015-03-30",-93.291809,45.040161
"8075","THEFT","Other Theft","DOWNTOWN WEST",1,7,"22:34:00","Mar","2015","2015-03-31",-93.273819,44.980511
"8076","ROBBIZ","Robbery Of Business","WILLARD - HAY",4,4,"23:25:00","Mar","2015","2015-03-31",-93.310783,44.99334
"8077","DASLT2","2nd Deg Domes Aslt","WEBBER - CAMDEN",4,5,"23:20:00","Mar","2015","2015-03-31",-93.292282,45.03067
"8078","ROBPER","Robbery Of Person","CARAG",5,4,"02:15:00","Mar","2015","2015-03-31",-93.289742,44.948071
"8079","BURGD","Burglary Of Dwelling","HAWTHORNE",4,6,"03:13:00","Mar","2015","2015-03-31",-93.29142,45.007591
"8080","DASTR","Domestic Assault/Strangulation","SEWARD",3,5,"01:42:00","Mar","2015","2015-03-31",-93.242073,44.961819
"8081","BURGD","Burglary Of Dwelling","KING FIELD",5,6,"04:00:00","Mar","2015","2015-03-31",-93.282738,44.9202
"8082","THEFT","Other Theft","DOWNTOWN WEST",1,7,"20:00:00","Mar","2015","2015-03-31",-93.279762,44.978199
"8083","THEFT","Other Theft","NICOLLET ISLAND - EAST BANK",2,7,"20:15:00","Mar","2015","2015-03-31",-93.255852,44.98774
"8084","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"09:00:00","Mar","2015","2015-03-31",-93.273682,44.971722
"8085","THEFT","Other Theft","WILLARD - HAY",4,7,"05:00:00","Mar","2015","2015-03-31",-93.2994,44.99873
"8086","TFMV","Theft From Motr Vehc","LORING PARK",1,7,"20:00:00","Mar","2015","2015-03-31",-93.281227,44.967178
"8087","TFMV","Theft From Motr Vehc","LOWRY HILL EAST",5,7,"20:20:00","Mar","2015","2015-03-31",-93.295731,44.949249
"8088","AUTOTH","Motor Vehicle Theft","LYNDALE",5,8,"21:00:00","Mar","2015","2015-03-31",-93.277519,44.940239
"8089","TFMV","Theft From Motr Vehc","POWDERHORN PARK",3,7,"06:45:00","Mar","2015","2015-03-31",-93.262123,44.936291
"8090","THEFT","Other Theft","DOWNTOWN WEST",1,7,"08:45:00","Mar","2015","2015-03-31",-93.271843,44.970402
"8091","BURGD","Burglary Of Dwelling","WILLARD - HAY",4,6,"22:00:00","Mar","2015","2015-03-31",-93.307838,44.993671
"8092","BURGB","Burglary Of Business","COLUMBIA PARK",2,6,"14:30:00","Mar","2015","2015-03-31",-93.27845,45.03075
"8093","TFMV","Theft From Motr Vehc","CEDAR RIVERSIDE",1,7,"22:30:00","Mar","2015","2015-03-31",-93.24649,44.97282
"8094","AUTOTH","Motor Vehicle Theft","FOLWELL",4,8,"07:00:00","Mar","2015","2015-03-31",-93.293953,45.01416
"8095","BURGD","Burglary Of Dwelling","HAWTHORNE",4,6,"20:00:00","Mar","2015","2015-03-31",-93.286858,45.011471
"8096","AUTOTH","Motor Vehicle Theft","SUMNER - GLENWOOD",4,8,"05:00:00","Mar","2015","2015-03-31",-93.289749,44.983429
"8097","SHOPLF","Shoplifting","NICOLLET ISLAND - EAST BANK",2,7,"09:35:00","Mar","2015","2015-03-31",-93.256111,44.98848
"8098","THEFT","Other Theft","ELLIOT PARK",1,7,"11:00:00","Mar","2015","2015-03-31",-93.258911,44.968441
"8099","TFMV","Theft From Motr Vehc","DIAMOND LAKE",3,7,"21:00:00","Mar","2015","2015-03-31",-93.264442,44.895679
"8100","THEFT","Other Theft","CARAG",5,7,"15:00:00","Mar","2015","2015-03-31",-93.297279,44.947441
"8101","BURGD","Burglary Of Dwelling","FOLWELL",4,6,"12:00:00","Mar","2015","2015-03-31",-93.305351,45.015869
"8102","TFMV","Theft From Motr Vehc","LORING PARK",1,7,"15:00:00","Mar","2015","2015-03-31",-93.278229,44.97076
"8103","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"04:00:00","Mar","2015","2015-03-31",-93.269012,44.977852
"8104","TFMV","Theft From Motr Vehc","WEBBER - CAMDEN",4,7,"17:30:00","Mar","2015","2015-03-31",-93.297958,45.03426
"8105","ROBPER","Robbery Of Person","HARRISON",4,4,"12:00:00","Mar","2015","2015-03-31",-93.302887,44.98172
"8106","BURGD","Burglary Of Dwelling","HAWTHORNE",4,6,"22:00:00","Mar","2015","2015-03-31",-93.284523,45.011478
"8107","BURGD","Burglary Of Dwelling","LIND - BOHANON",4,6,"14:03:00","Mar","2015","2015-03-31",-93.29052,45.041859
"8108","DASLT2","2nd Deg Domes Aslt","NEAR - NORTH",4,5,"13:33:00","Mar","2015","2015-03-31",-93.30069,44.991501
"8109","THEFT","Other Theft","WINDOM",5,7,"18:30:00","Mar","2015","2015-03-31",-93.282867,44.893452
"8110","THEFT","Other Theft","JORDAN",4,7,"08:00:00","Mar","2015","2015-03-31",-93.312958,45.008518
"8111","BURGD","Burglary Of Dwelling","POWDERHORN PARK",3,6,"16:00:00","Mar","2015","2015-03-31",-93.262169,44.940079
"8112","THEFT","Other Theft","HOLLAND",2,7,"00:00:00","Mar","2015","2015-03-31",-93.25309,45.015099
"8113","THEFT","Other Theft","NICOLLET ISLAND - EAST BANK",2,7,"09:30:00","Mar","2015","2015-03-31",-93.254791,44.987122
"8114","TFMV","Theft From Motr Vehc","TANGLETOWN",5,7,"19:00:00","Mar","2015","2015-03-31",-93.287354,44.91761
"8115","TFMV","Theft From Motr Vehc","LOWRY HILL EAST",5,7,"22:30:00","Mar","2015","2015-03-31",-93.288048,44.953732
"8116","TFMV","Theft From Motr Vehc","ERICSSON",3,7,"19:00:00","Mar","2015","2015-03-31",-93.222557,44.923149
"8117","BURGD","Burglary Of Dwelling","ARMATAGE",5,6,"09:45:00","Mar","2015","2015-03-31",-93.311562,44.8927
"8118","ROBPAG","Robbery Per Agg","WILLARD - HAY",4,4,"14:45:00","Mar","2015","2015-03-31",-93.313713,44.993111
"8119","THEFT","Other Theft","DOWNTOWN WEST",1,7,"08:00:00","Mar","2015","2015-03-31",-93.26786,44.9762
"8120","BURGB","Burglary Of Business","NEAR - NORTH",4,6,"17:15:00","Mar","2015","2015-03-31",-93.2892,44.998249
"8121","BURGD","Burglary Of Dwelling","HIAWATHA",3,6,"13:00:00","Mar","2015","2015-03-31",-93.204987,44.920422
"8122","BURGD","Burglary Of Dwelling","KING FIELD",5,6,"18:00:00","Mar","2015","2015-03-31",-93.286652,44.919971
"8123","AUTOTH","Motor Vehicle Theft","HOWE",3,8,"16:00:00","Mar","2015","2015-03-31",-93.227913,44.935928
"8124","TFMV","Theft From Motr Vehc","WENONAH",3,7,"16:45:00","Mar","2015","2015-03-31",-93.242706,44.901951
"8125","AUTOTH","Motor Vehicle Theft","MINNEHAHA",3,8,"08:40:00","Mar","2015","2015-03-31",-93.21357,44.908501
"8126","TFMV","Theft From Motr Vehc","VENTURA VILLAGE",3,7,"10:00:00","Mar","2015","2015-03-31",-93.251968,44.959789
"8127","THEFT","Other Theft","NEAR - NORTH",4,7,"18:30:00","Mar","2015","2015-03-31",-93.291054,44.99741
"8128","THEFT","Other Theft","JORDAN",4,7,"18:11:00","Mar","2015","2015-03-31",-93.295921,45.011909
"8129","THEFT","Other Theft","DOWNTOWN WEST",1,7,"19:00:00","Mar","2015","2015-03-31",-93.273117,44.977619
"8130","THEFT","Other Theft","DOWNTOWN WEST",1,7,"19:59:00","Mar","2015","2015-03-31",-93.273529,44.976978
"8131","SHOPLF","Shoplifting","LOWRY HILL EAST",5,7,"18:14:00","Mar","2015","2015-03-31",-93.293808,44.94957
"8132","SHOPLF","Shoplifting","LOWRY HILL EAST",5,7,"11:38:00","Mar","2015","2015-03-31",-93.293503,44.959438
"8133","THEFT","Other Theft","PROSPECT PARK - EAST RIVER ROAD",2,7,"18:00:00","Mar","2015","2015-03-31",-93.214706,44.970928
"8134","BURGD","Burglary Of Dwelling","LIND - BOHANON",4,6,"13:00:00","Mar","2015","2015-03-31",-93.290527,45.04089
"8135","ROBPAG","Robbery Per Agg","HAWTHORNE",4,4,"22:30:00","Mar","2015","2015-03-31",-93.286453,45.002579
"8136","DASTR","Domestic Assault/Strangulation","MIDTOWN PHILLIPS",3,5,"21:20:00","Mar","2015","2015-03-31",-93.253754,44.95195
"8137","THEFT","Other Theft","EAST ISLES",5,7,"16:30:00","Apr","2015","2015-04-01",-93.298447,44.950932
"8138","MURDR","Murder (general)","VENTURA VILLAGE",3,1,"22:41:00","Apr","2015","2015-04-01",-93.256157,44.960041
"8139","THEFT","Other Theft","DOWNTOWN WEST",1,7,"00:58:00","Apr","2015","2015-04-01",-93.271988,44.980499
"8140","ASLT2","Asslt W/dngrs Weapon","WILLARD - HAY",4,5,"02:05:00","Apr","2015","2015-04-01",-93.3041,44.99226
"8141","ROBPAG","Robbery Per Agg","EAST PHILLIPS",3,4,"02:30:00","Apr","2015","2015-04-01",-93.247307,44.959141
"8142","ROBPAG","Robbery Per Agg","VENTURA VILLAGE",3,4,"21:23:00","Apr","2015","2015-04-01",-93.256462,44.96006
"8143","BURGD","Burglary Of Dwelling","LOWRY HILL EAST",5,6,"03:10:00","Apr","2015","2015-04-01",-93.292236,44.95388
"8144","BURGD","Burglary Of Dwelling","LOWRY HILL EAST",5,6,"04:30:00","Apr","2015","2015-04-01",-93.288933,44.959438
"8145","DASTR","Domestic Assault/Strangulation","JORDAN",4,5,"06:40:00","Apr","2015","2015-04-01",-93.300423,45.004509
"8146","THEFT","Other Theft","DOWNTOWN WEST",1,7,"20:50:00","Apr","2015","2015-04-01",-93.275017,44.974751
"8147","TFMV","Theft From Motr Vehc","KING FIELD",5,7,"19:00:00","Apr","2015","2015-04-01",-93.282738,44.921082
"8148","THEFT","Other Theft","HAWTHORNE",4,7,"12:01:00","Apr","2015","2015-04-01",-93.289078,45.00037
"8149","THEFT","Other Theft","DOWNTOWN WEST",1,7,"17:00:00","Apr","2015","2015-04-01",-93.275017,44.974751
"8150","THFTSW","Theft By Swindle","HARRISON",4,7,"12:00:00","Apr","2015","2015-04-01",-93.302338,44.981411
"8151","TFPER","Theft From Person","FOLWELL",4,7,"07:53:00","Apr","2015","2015-04-01",-93.30825,45.015049
"8152","TFMV","Theft From Motr Vehc","DIAMOND LAKE",3,7,"23:00:00","Apr","2015","2015-04-01",-93.271782,44.89669
"8153","TFMV","Theft From Motr Vehc","HAWTHORNE",4,7,"07:44:00","Apr","2015","2015-04-01",-93.293991,45.003841
"8154","THEFT","Other Theft","JORDAN",4,7,"14:25:00","Apr","2015","2015-04-01",-93.296402,44.999962
"8155","THEFT","Other Theft","LYNDALE",5,7,"13:15:00","Apr","2015","2015-04-01",-93.277924,44.946629
"8156","BURGB","Burglary Of Business","CAMDEN INDUSTRIAL",4,6,"12:00:00","Apr","2015","2015-04-01",-93.286209,45.04015
"8157","THEFT","Other Theft","CEDAR RIVERSIDE",1,7,"13:00:00","Apr","2015","2015-04-01",-93.250168,44.970428
"8158","THEFT","Other Theft","FULTON",5,7,"08:00:00","Apr","2015","2015-04-01",-93.32354,44.906399
"8159","THEFT","Other Theft","DOWNTOWN WEST",1,7,"10:15:00","Apr","2015","2015-04-01",-93.272926,44.976681
"8160","SHOPLF","Shoplifting","STEVENS SQUARE - LORING HEIGHTS",5,7,"16:08:00","Apr","2015","2015-04-01",-93.277634,44.962688
"8161","BURGD","Burglary Of Dwelling","WHITTIER",5,6,"18:00:00","Apr","2015","2015-04-01",-93.285133,44.96143
"8162","THEFT","Other Theft","WILLARD - HAY",4,7,"07:00:00","Apr","2015","2015-04-01",-93.30822,44.991508
"8163","THEFT","Other Theft","EAST PHILLIPS",3,7,"16:00:00","Apr","2015","2015-04-01",-93.249023,44.949451
"8164","THEFT","Other Theft","HALE",3,7,"10:00:00","Apr","2015","2015-04-01",-93.261002,44.906441
"8165","ONLTHT","On-line Theft","MID - CITY INDUSTRIAL",2,7,"14:50:00","Apr","2015","2015-04-01",-93.22023,44.992531
"8166","BURGD","Burglary Of Dwelling","MCKINLEY",4,6,"15:30:00","Apr","2015","2015-04-01",-93.284538,45.019192
"8167","CSCR","Crim Sex Cond-rape","DOWNTOWN WEST",1,3,"20:00:00","Apr","2015","2015-04-01",-93.274849,44.978802
"8168","BURGB","Burglary Of Business","CAMDEN INDUSTRIAL",4,6,"12:00:00","Apr","2015","2015-04-01",-93.284286,45.02702
"8169","TFMV","Theft From Motr Vehc","CARAG",5,7,"20:30:00","Apr","2015","2015-04-01",-93.296753,44.939659
"8170","BIKETF","Bike Theft","DOWNTOWN WEST",1,7,"18:30:00","Apr","2015","2015-04-01",-93.27449,44.976528
"8171","BIKETF","Bike Theft","DOWNTOWN WEST",1,7,"10:00:00","Apr","2015","2015-04-01",-93.267921,44.975712
"8172","BURGD","Burglary Of Dwelling","COMO",2,6,"19:00:00","Apr","2015","2015-04-01",-93.228813,44.98502
"8173","ASLT3","Aslt-sgnfcnt Bdly Hm","CLEVELAND",4,5,"14:14:00","Apr","2015","2015-04-01",-93.308609,45.01379
"8174","AUTOTH","Motor Vehicle Theft","VENTURA VILLAGE",3,8,"09:00:00","Apr","2015","2015-04-01",-93.265701,44.965031
"8175","THEFT","Other Theft","NEAR - NORTH",4,7,"17:00:00","Apr","2015","2015-04-01",-93.2892,44.998249
"8176","THEFT","Other Theft","NEAR - NORTH",4,7,"15:19:00","Apr","2015","2015-04-01",-93.287872,44.999008
"8177","ROBPAG","Robbery Per Agg","FOLWELL",4,4,"17:25:00","Apr","2015","2015-04-01",-93.295227,45.018921
"8178","BURGD","Burglary Of Dwelling","MIDTOWN PHILLIPS",3,6,"15:00:00","Apr","2015","2015-04-01",-93.259483,44.949329
"8179","THEFT","Other Theft","ST. ANTHONY EAST",2,7,"18:15:00","Apr","2015","2015-04-01",-93.251358,44.998581
"8180","BURGD","Burglary Of Dwelling","CENTRAL",3,6,"16:15:00","Apr","2015","2015-04-01",-93.265633,44.947048
"8181","THEFT","Other Theft","LYNNHURST",5,7,"00:00:00","Apr","2015","2015-04-01",-93.298843,44.907162
"8182","SHOPLF","Shoplifting","LONGFELLOW",3,7,"18:45:00","Apr","2015","2015-04-01",-93.236366,44.949348
"8183","BURGD","Burglary Of Dwelling","LOWRY HILL EAST",5,6,"00:00:00","Apr","2015","2015-04-01",-93.293457,44.95882
"8184","BURGD","Burglary Of Dwelling","VENTURA VILLAGE",3,6,"16:45:00","Apr","2015","2015-04-01",-93.255173,44.964111
"8185","THEFT","Other Theft","JORDAN",4,7,"20:01:00","Apr","2015","2015-04-01",-93.295197,44.999611
"8186","AUTOTH","Motor Vehicle Theft","ELLIOT PARK",1,8,"12:00:00","Apr","2015","2015-04-01",-93.265099,44.968048
"8187","ROBPAG","Robbery Per Agg","WEBBER - CAMDEN",4,4,"22:00:00","Apr","2015","2015-04-01",-93.295639,45.023979
"8188","DASLT2","2nd Deg Domes Aslt","JORDAN",4,5,"21:14:00","Apr","2015","2015-04-01",-93.311142,45.008179
"8189","THEFT","Other Theft","DOWNTOWN WEST",1,7,"19:30:00","Apr","2015","2015-04-01",-93.273842,44.979221
"8190","ROBPER","Robbery Of Person","JORDAN",4,4,"19:06:00","Apr","2015","2015-04-01",-93.316261,45.012272
"8191","ROBPAG","Robbery Per Agg","HOLLAND",2,4,"19:35:00","Apr","2015","2015-04-01",-93.248421,45.014832
"8192","ROBPAG","Robbery Per Agg","FOLWELL",4,4,"00:40:00","Apr","2015","2015-04-02",-93.294342,45.014938
"8193","ROBPER","Robbery Of Person","EAST PHILLIPS",3,4,"02:25:00","Apr","2015","2015-04-02",-93.249352,44.951759
"8194","BURGD","Burglary Of Dwelling","ST. ANTHONY WEST",2,6,"22:00:00","Apr","2015","2015-04-02",-93.265823,44.996262
"8195","THEFT","Other Theft","LONGFELLOW",3,7,"18:15:00","Apr","2015","2015-04-02",-93.233711,44.941799
"8196","BURGD","Burglary Of Dwelling","FOLWELL",4,6,"22:30:00","Apr","2015","2015-04-02",-93.294701,45.020931
"8197","ROBPER","Robbery Of Person","CEDAR RIVERSIDE",1,4,"02:00:00","Apr","2015","2015-04-02",-93.24691,44.97023
"8198","THEFT","Other Theft","CORCORAN",3,7,"11:00:00","Apr","2015","2015-04-02",-93.235023,44.940331
"8199","ASLT2","Asslt W/dngrs Weapon","WENONAH",3,5,"10:05:00","Apr","2015","2015-04-02",-93.22541,44.898121
"8200","BIKETF","Bike Theft","MARCY HOLMES",2,7,"00:00:00","Apr","2015","2015-04-02",-93.24221,44.981609
"8201","TFPER","Theft From Person","ELLIOT PARK",1,7,"18:00:00","Apr","2015","2015-04-02",-93.261597,44.973061
"8202","THEFT","Other Theft","ELLIOT PARK",1,7,"00:00:00","Apr","2015","2015-04-02",-93.256989,44.970089
"8203","THEFT","Other Theft","NEAR - NORTH",4,7,"12:03:00","Apr","2015","2015-04-02",-93.298553,44.997108
"8204","SHOPLF","Shoplifting","WHITTIER",5,7,"10:49:00","Apr","2015","2015-04-02",-93.281853,44.948769
"8205","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"09:00:00","Apr","2015","2015-04-02",-93.265198,44.975861
"8206","AUTOTH","Motor Vehicle Theft","BRYN - MAWR",4,8,"12:18:00","Apr","2015","2015-04-02",-93.307068,44.975361
"8207","THEFT","Other Theft","JORDAN",4,7,"09:20:00","Apr","2015","2015-04-02",-93.311348,45.006519
"8208","BURGD","Burglary Of Dwelling","WILLARD - HAY",4,6,"12:49:00","Apr","2015","2015-04-02",-93.315033,45.004799
"8209","BURGD","Burglary Of Dwelling","MARCY HOLMES",2,6,"07:00:00","Apr","2015","2015-04-02",-93.247467,44.990471
"8210","AUTOTH","Motor Vehicle Theft","JORDAN",4,8,"13:00:00","Apr","2015","2015-04-02",-93.295319,45.00013
